Legacy NTD ID,Agency Name,Reporter Type,Reporting Module,Mode,TOS,Time Period,Time Service Begins,Time Service Ends
3081,Loudoun County,Full Reporter,Urban,MB,PT,Average Weekday - Midday,9:00 AM,4:00 PM
3081,Loudoun County,Full Reporter,Urban,MB,PT,Average Weekday - PM Peak,4:00 PM,6:00 PM
3081,Loudoun County,Full Reporter,Urban,MB,PT,Average Weekday - Other,,
3081,Loudoun County,Full Reporter,Urban,MB,PT,Average Typical Weekday,6:15 AM,10:00 PM
3081,Loudoun County,Full Reporter,Urban,MB,PT,Average Typical Saturday,8:00 AM,10:00 PM
3081,Loudoun County,Full Reporter,Urban,MB,PT,Average Typical Sunday,9:00 AM,6:00 PM
3081,Loudoun County,Full Reporter,Urban,MB,PT,Annual Total,,
3083,Transportation District Commission of Hampton Roads,Full Reporter,Urban,DR,PT,Average Weekday - AM Peak,,
3083,Transportation District Commission of Hampton Roads,Full Reporter,Urban,DR,PT,Average Weekday - Midday,,
3083,Transportation District Commission of Hampton Roads,Full Reporter,Urban,DR,PT,Average Weekday - PM Peak,,
3083,Transportation District Commission of Hampton Roads,Full Reporter,Urban,DR,PT,Average Weekday - Other,,
3083,Transportation District Commission of Hampton Roads,Full Reporter,Urban,DR,PT,Average Typical Weekday,4:30 AM,2:00 AM
3083,Transportation District Commission of Hampton Roads,Full Reporter,Urban,DR,PT,Average Typical Saturday,4:30 AM,2:00 AM
3083,Transportation District Commission of Hampton Roads,Full Reporter,Urban,DR,PT,Average Typical Sunday,5:30 AM,2:00 AM
3083,Transportation District Commission of Hampton Roads,Full Reporter,Urban,DR,PT,Annual Total,,
3083,Transportation District Commission of Hampton Roads,Full Reporter,Urban,DT,PT,Average Weekday - AM Peak,,
3083,Transportation District Commission of Hampton Roads,Full Reporter,Urban,DT,PT,Average Weekday - Midday,,
3083,Transportation District Commission of Hampton Roads,Full Reporter,Urban,DT,PT,Average Weekday - PM Peak,,
3083,Transportation District Commission of Hampton Roads,Full Reporter,Urban,DT,PT,Average Weekday - Other,,
3083,Transportation District Commission of Hampton Roads,Full Reporter,Urban,DT,PT,Average Typical Weekday,,
3083,Transportation District Commission of Hampton Roads,Full Reporter,Urban,DT,PT,Average Typical Saturday,,
3083,Transportation District Commission of Hampton Roads,Full Reporter,Urban,DT,PT,Average Typical Sunday,,
3083,Transportation District Commission of Hampton Roads,Full Reporter,Urban,DT,PT,Annual Total,,
3083,Transportation District Commission of Hampton Roads,Full Reporter,Urban,FB,PT,Average Weekday - AM Peak,5:30 AM,
3083,Transportation District Commission of Hampton Roads,Full Reporter,Urban,FB,PT,Average Weekday - Midday,,
3083,Transportation District Commission of Hampton Roads,Full Reporter,Urban,FB,PT,Average Weekday - PM Peak,,10:05 PM
3083,Transportation District Commission of Hampton Roads,Full Reporter,Urban,FB,PT,Average Weekday - Other,,
3083,Transportation District Commission of Hampton Roads,Full Reporter,Urban,FB,PT,Average Typical Weekday,5:30 AM,10:05 PM
3083,Transportation District Commission of Hampton Roads,Full Reporter,Urban,FB,PT,Average Typical Saturday,10:00 AM,12:05 AM
3083,Transportation District Commission of Hampton Roads,Full Reporter,Urban,FB,PT,Average Typical Sunday,10:00 AM,12:05 AM
3083,Transportation District Commission of Hampton Roads,Full Reporter,Urban,FB,PT,Annual Total,,
3083,Transportation District Commission of Hampton Roads,Full Reporter,Urban,LR,DO,Average Weekday - AM Peak,6:37 AM,9:41 AM
3083,Transportation District Commission of Hampton Roads,Full Reporter,Urban,LR,DO,Average Weekday - Midday,9:41 AM,3:24 PM
3083,Transportation District Commission of Hampton Roads,Full Reporter,Urban,LR,DO,Average Weekday - PM Peak,3:24 PM,7:08 PM
3083,Transportation District Commission of Hampton Roads,Full Reporter,Urban,LR,DO,Average Weekday - Other,,
3083,Transportation District Commission of Hampton Roads,Full Reporter,Urban,LR,DO,Average Typical Weekday,5:55 AM,12:45 AM
3083,Transportation District Commission of Hampton Roads,Full Reporter,Urban,LR,DO,Average Typical Saturday,5:55 AM,12:45 AM
3083,Transportation District Commission of Hampton Roads,Full Reporter,Urban,LR,DO,Average Typical Sunday,10:00 AM,9:51 PM
3083,Transportation District Commission of Hampton Roads,Full Reporter,Urban,LR,DO,Annual Total,,
3083,Transportation District Commission of Hampton Roads,Full Reporter,Urban,MB,DO,Average Weekday - AM Peak,5:30 AM,9:00 AM
3083,Transportation District Commission of Hampton Roads,Full Reporter,Urban,MB,DO,Average Weekday - Midday,9:00 AM,2:00 PM
3083,Transportation District Commission of Hampton Roads,Full Reporter,Urban,MB,DO,Average Weekday - PM Peak,2:00 PM,7:00 PM
3083,Transportation District Commission of Hampton Roads,Full Reporter,Urban,MB,DO,Average Weekday - Other,,
3083,Transportation District Commission of Hampton Roads,Full Reporter,Urban,MB,DO,Average Typical Weekday,4:05 AM,2:09 AM
3083,Transportation District Commission of Hampton Roads,Full Reporter,Urban,MB,DO,Average Typical Saturday,4:23 AM,2:10 AM
3083,Transportation District Commission of Hampton Roads,Full Reporter,Urban,MB,DO,Average Typical Sunday,5:20 AM,2:10 AM
3083,Transportation District Commission of Hampton Roads,Full Reporter,Urban,MB,DO,Annual Total,,
3083,Transportation District Commission of Hampton Roads,Full Reporter,Urban,VP,PT,Average Weekday - AM Peak,,
3083,Transportation District Commission of Hampton Roads,Full Reporter,Urban,VP,PT,Average Weekday - Midday,,
3083,Transportation District Commission of Hampton Roads,Full Reporter,Urban,VP,PT,Average Weekday - PM Peak,,
3083,Transportation District Commission of Hampton Roads,Full Reporter,Urban,VP,PT,Average Weekday - Other,,
3083,Transportation District Commission of Hampton Roads,Full Reporter,Urban,VP,PT,Average Typical Weekday,6:00 AM,7:00 PM
3083,Transportation District Commission of Hampton Roads,Full Reporter,Urban,VP,PT,Average Typical Saturday,6:00 AM,7:00 PM
3083,Transportation District Commission of Hampton Roads,Full Reporter,Urban,VP,PT,Average Typical Sunday,6:00 AM,7:00 PM
3083,Transportation District Commission of Hampton Roads,Full Reporter,Urban,VP,PT,Annual Total,,
3085,"Prince George's County, Maryland",Full Reporter,Urban,DR,DO,Average Weekday - AM Peak,,
3085,"Prince George's County, Maryland",Full Reporter,Urban,DR,DO,Average Weekday - Midday,,
3085,"Prince George's County, Maryland",Full Reporter,Urban,DR,DO,Average Weekday - PM Peak,,
3085,"Prince George's County, Maryland",Full Reporter,Urban,DR,DO,Average Weekday - Other,,
3085,"Prince George's County, Maryland",Full Reporter,Urban,DR,DO,Average Typical Weekday,7:00 AM,5:00 PM
3085,"Prince George's County, Maryland",Full Reporter,Urban,DR,DO,Average Typical Saturday,,
3085,"Prince George's County, Maryland",Full Reporter,Urban,DR,DO,Average Typical Sunday,,
3085,"Prince George's County, Maryland",Full Reporter,Urban,DR,DO,Annual Total,,
3085,"Prince George's County, Maryland",Full Reporter,Urban,MB,PT,Average Weekday - AM Peak,6:00 AM,9:00 AM
3085,"Prince George's County, Maryland",Full Reporter,Urban,MB,PT,Average Weekday - Midday,9:00 AM,3:00 PM
3085,"Prince George's County, Maryland",Full Reporter,Urban,MB,PT,Average Weekday - PM Peak,3:00 PM,6:00 PM
3085,"Prince George's County, Maryland",Full Reporter,Urban,MB,PT,Average Weekday - Other,,
3085,"Prince George's County, Maryland",Full Reporter,Urban,MB,PT,Average Typical Weekday,6:00 AM,9:00 PM
3085,"Prince George's County, Maryland",Full Reporter,Urban,MB,PT,Average Typical Saturday,,
3085,"Prince George's County, Maryland",Full Reporter,Urban,MB,PT,Average Typical Sunday,,
3085,"Prince George's County, Maryland",Full Reporter,Urban,MB,PT,Annual Total,,
3087,County of Fayette,Full Reporter,Urban,DR,DO,Average Weekday - AM Peak,,
3087,County of Fayette,Full Reporter,Urban,DR,DO,Average Weekday - Midday,,
3087,County of Fayette,Full Reporter,Urban,DR,DO,Average Weekday - PM Peak,,
3087,County of Fayette,Full Reporter,Urban,DR,DO,Average Weekday - Other,,
3087,County of Fayette,Full Reporter,Urban,DR,DO,Average Typical Weekday,7:00 AM,5:00 PM
3087,County of Fayette,Full Reporter,Urban,DR,DO,Average Typical Saturday,7:00 AM,5:00 PM
3087,County of Fayette,Full Reporter,Urban,DR,DO,Average Typical Sunday,7:00 AM,1:00 PM
3087,County of Fayette,Full Reporter,Urban,DR,DO,Annual Total,,
3087,County of Fayette,Full Reporter,Urban,DR,PT,Average Weekday - AM Peak,,
3087,County of Fayette,Full Reporter,Urban,DR,PT,Average Weekday - Midday,,
3087,County of Fayette,Full Reporter,Urban,DR,PT,Average Weekday - PM Peak,,
3087,County of Fayette,Full Reporter,Urban,DR,PT,Average Weekday - Other,,
3087,County of Fayette,Full Reporter,Urban,DR,PT,Average Typical Weekday,7:00 AM,5:00 PM
3087,County of Fayette,Full Reporter,Urban,DR,PT,Average Typical Saturday,,
3087,County of Fayette,Full Reporter,Urban,DR,PT,Average Typical Sunday,7:00 AM,1:00 PM
3087,County of Fayette,Full Reporter,Urban,DR,PT,Annual Total,,
3087,County of Fayette,Full Reporter,Urban,MB,DO,Average Weekday - AM Peak,5:45 AM,
3087,County of Fayette,Full Reporter,Urban,MB,DO,Average Weekday - Midday,,
3087,County of Fayette,Full Reporter,Urban,MB,DO,Average Weekday - PM Peak,,9:55 PM
3087,County of Fayette,Full Reporter,Urban,MB,DO,Average Weekday - Other,,
3087,County of Fayette,Full Reporter,Urban,MB,DO,Average Typical Weekday,5:45 AM,9:55 PM
3087,County of Fayette,Full Reporter,Urban,MB,DO,Average Typical Saturday,6:20 AM,9:55 PM
3087,County of Fayette,Full Reporter,Urban,MB,DO,Average Typical Sunday,6:20 AM,5:30 PM
3087,County of Fayette,Full Reporter,Urban,MB,DO,Annual Total,,
3087,County of Fayette,Full Reporter,Urban,MB,PT,Average Weekday - AM Peak,6:45 AM,
3087,County of Fayette,Full Reporter,Urban,MB,PT,Average Weekday - Midday,,
3087,County of Fayette,Full Reporter,Urban,MB,PT,Average Weekday - PM Peak,,8:54 PM
3087,County of Fayette,Full Reporter,Urban,MB,PT,Average Weekday - Other,,
3087,County of Fayette,Full Reporter,Urban,MB,PT,Average Typical Weekday,6:45 AM,8:54 PM
3087,County of Fayette,Full Reporter,Urban,MB,PT,Average Typical Saturday,8:00 AM,6:00 PM
3087,County of Fayette,Full Reporter,Urban,MB,PT,Average Typical Sunday,,
3087,County of Fayette,Full Reporter,Urban,MB,PT,Annual Total,,
3088,"County Commissioners of Charles County, MD",Full Reporter,Urban,DR,PT,Average Weekday - AM Peak,,
3088,"County Commissioners of Charles County, MD",Full Reporter,Urban,DR,PT,Average Weekday - Midday,,
3088,"County Commissioners of Charles County, MD",Full Reporter,Urban,DR,PT,Average Weekday - PM Peak,,
3088,"County Commissioners of Charles County, MD",Full Reporter,Urban,DR,PT,Average Weekday - Other,,
3088,"County Commissioners of Charles County, MD",Full Reporter,Urban,DR,PT,Average Typical Weekday,6:30 AM,10:23 PM
3088,"County Commissioners of Charles County, MD",Full Reporter,Urban,DR,PT,Average Typical Saturday,6:30 AM,10:23 PM
3088,"County Commissioners of Charles County, MD",Full Reporter,Urban,DR,PT,Average Typical Sunday,,
3088,"County Commissioners of Charles County, MD",Full Reporter,Urban,DR,PT,Annual Total,,
3088,"County Commissioners of Charles County, MD",Full Reporter,Urban,MB,PT,Average Weekday - AM Peak,6:30 AM,
3088,"County Commissioners of Charles County, MD",Full Reporter,Urban,MB,PT,Average Weekday - Midday,,
3088,"County Commissioners of Charles County, MD",Full Reporter,Urban,MB,PT,Average Weekday - PM Peak,,10:23 PM
3088,"County Commissioners of Charles County, MD",Full Reporter,Urban,MB,PT,Average Weekday - Other,,
3088,"County Commissioners of Charles County, MD",Full Reporter,Urban,MB,PT,Average Typical Weekday,6:30 AM,10:23 PM
3088,"County Commissioners of Charles County, MD",Full Reporter,Urban,MB,PT,Average Typical Saturday,6:30 AM,10:23 PM
3088,"County Commissioners of Charles County, MD",Full Reporter,Urban,MB,PT,Average Typical Sunday,,
3088,"County Commissioners of Charles County, MD",Full Reporter,Urban,MB,PT,Annual Total,,
3089,Monongalia County Urban Mass Transit Authority,Reduced Reporter,Urban,DR,DO,Annual Total,,
3089,Monongalia County Urban Mass Transit Authority,Reduced Reporter,Urban,MB,DO,Annual Total,,
3090,Eastern Panhandle Transit Authority,Reduced Reporter,Urban,DR,DO,Annual Total,,
3090,Eastern Panhandle Transit Authority,Reduced Reporter,Urban,MB,DO,Annual Total,,
3091,Town of Blacksburg,Full Reporter,Urban,DR,DO,Average Weekday - AM Peak,,
3091,Town of Blacksburg,Full Reporter,Urban,DR,DO,Average Weekday - Midday,,
3091,Town of Blacksburg,Full Reporter,Urban,DR,DO,Average Weekday - PM Peak,,
3091,Town of Blacksburg,Full Reporter,Urban,DR,DO,Average Weekday - Other,,
3091,Town of Blacksburg,Full Reporter,Urban,DR,DO,Average Typical Weekday,7:00 AM,12:45 AM
3091,Town of Blacksburg,Full Reporter,Urban,DR,DO,Average Typical Saturday,9:30 AM,2:45 AM
3091,Town of Blacksburg,Full Reporter,Urban,DR,DO,Average Typical Sunday,11:30 AM,11:45 PM
3091,Town of Blacksburg,Full Reporter,Urban,DR,DO,Annual Total,,
3091,Town of Blacksburg,Full Reporter,Urban,MB,DO,Average Weekday - AM Peak,9:45 AM,11:00 AM
3091,Town of Blacksburg,Full Reporter,Urban,MB,DO,Average Weekday - Midday,11:00 AM,12:30 PM
3091,Town of Blacksburg,Full Reporter,Urban,MB,DO,Average Weekday - PM Peak,12:30 PM,3:45 PM
3091,Town of Blacksburg,Full Reporter,Urban,MB,DO,Average Weekday - Other,,
3091,Town of Blacksburg,Full Reporter,Urban,MB,DO,Average Typical Weekday,7:00 AM,12:45 AM
3091,Town of Blacksburg,Full Reporter,Urban,MB,DO,Average Typical Saturday,9:30 AM,2:45 AM
3091,Town of Blacksburg,Full Reporter,Urban,MB,DO,Average Typical Sunday,11:30 AM,11:45 PM
3091,Town of Blacksburg,Full Reporter,Urban,MB,DO,Annual Total,,
3092,"The County Commissioners of Carroll County, Maryland",Reduced Reporter,Urban,DR,PT,Annual Total,,
3092,"The County Commissioners of Carroll County, Maryland",Reduced Reporter,Urban,MB,PT,Annual Total,,
3093,City of Hazleton,Reduced Reporter,Urban,DR,PT,Annual Total,,
3093,City of Hazleton,Reduced Reporter,Urban,MB,PT,Annual Total,,
3094,City of Harrisonburg Department of Public Transportation,Full Reporter,Urban,DR,DO,Average Weekday - AM Peak,,
3094,City of Harrisonburg Department of Public Transportation,Full Reporter,Urban,DR,DO,Average Weekday - Midday,,
3094,City of Harrisonburg Department of Public Transportation,Full Reporter,Urban,DR,DO,Average Weekday - PM Peak,,
3094,City of Harrisonburg Department of Public Transportation,Full Reporter,Urban,DR,DO,Average Weekday - Other,,
3094,City of Harrisonburg Department of Public Transportation,Full Reporter,Urban,DR,DO,Average Typical Weekday,6:30 AM,11:50 PM
3094,City of Harrisonburg Department of Public Transportation,Full Reporter,Urban,DR,DO,Average Typical Saturday,8:30 AM,2:23 AM
3094,City of Harrisonburg Department of Public Transportation,Full Reporter,Urban,DR,DO,Average Typical Sunday,11:00 AM,11:44 PM
3094,City of Harrisonburg Department of Public Transportation,Full Reporter,Urban,DR,DO,Annual Total,,
3094,City of Harrisonburg Department of Public Transportation,Full Reporter,Urban,MB,DO,Average Weekday - AM Peak,9:00 AM,10:00 AM
3094,City of Harrisonburg Department of Public Transportation,Full Reporter,Urban,MB,DO,Average Weekday - Midday,10:00 AM,2:30 PM
3094,City of Harrisonburg Department of Public Transportation,Full Reporter,Urban,MB,DO,Average Weekday - PM Peak,2:30 PM,4:00 PM
3094,City of Harrisonburg Department of Public Transportation,Full Reporter,Urban,MB,DO,Average Weekday - Other,,
3094,City of Harrisonburg Department of Public Transportation,Full Reporter,Urban,MB,DO,Average Typical Weekday,6:30 AM,11:50 PM
3094,City of Harrisonburg Department of Public Transportation,Full Reporter,Urban,MB,DO,Average Typical Saturday,8:30 AM,2:23 AM
3094,City of Harrisonburg Department of Public Transportation,Full Reporter,Urban,MB,DO,Average Typical Sunday,11:00 AM,11:44 PM
3094,City of Harrisonburg Department of Public Transportation,Full Reporter,Urban,MB,DO,Annual Total,,
3095,County of Lebanon Transit Authority,Full Reporter,Urban,CB,DO,Average Weekday - AM Peak,6:30 AM,8:57 AM
3095,County of Lebanon Transit Authority,Full Reporter,Urban,CB,DO,Average Weekday - Midday,,
3095,County of Lebanon Transit Authority,Full Reporter,Urban,CB,DO,Average Weekday - PM Peak,3:25 PM,5:35 PM
3095,County of Lebanon Transit Authority,Full Reporter,Urban,CB,DO,Average Weekday - Other,,
3095,County of Lebanon Transit Authority,Full Reporter,Urban,CB,DO,Average Typical Weekday,6:05 AM,6:00 PM
3095,County of Lebanon Transit Authority,Full Reporter,Urban,CB,DO,Average Typical Saturday,,
3095,County of Lebanon Transit Authority,Full Reporter,Urban,CB,DO,Average Typical Sunday,,
3095,County of Lebanon Transit Authority,Full Reporter,Urban,CB,DO,Annual Total,,
3095,County of Lebanon Transit Authority,Full Reporter,Urban,DR,DO,Average Weekday - AM Peak,,
3095,County of Lebanon Transit Authority,Full Reporter,Urban,DR,DO,Average Weekday - Midday,,
3095,County of Lebanon Transit Authority,Full Reporter,Urban,DR,DO,Average Weekday - PM Peak,,
3095,County of Lebanon Transit Authority,Full Reporter,Urban,DR,DO,Average Weekday - Other,,
3095,County of Lebanon Transit Authority,Full Reporter,Urban,DR,DO,Average Typical Weekday,8:00 AM,5:00 PM
3095,County of Lebanon Transit Authority,Full Reporter,Urban,DR,DO,Average Typical Saturday,8:00 AM,4:00 PM
3095,County of Lebanon Transit Authority,Full Reporter,Urban,DR,DO,Average Typical Sunday,,
3095,County of Lebanon Transit Authority,Full Reporter,Urban,DR,DO,Annual Total,,
3095,County of Lebanon Transit Authority,Full Reporter,Urban,MB,DO,Average Weekday - AM Peak,7:00 AM,8:00 AM
3095,County of Lebanon Transit Authority,Full Reporter,Urban,MB,DO,Average Weekday - Midday,8:00 AM,3:15 PM
3095,County of Lebanon Transit Authority,Full Reporter,Urban,MB,DO,Average Weekday - PM Peak,3:15 PM,4:55 PM
3095,County of Lebanon Transit Authority,Full Reporter,Urban,MB,DO,Average Weekday - Other,,
3095,County of Lebanon Transit Authority,Full Reporter,Urban,MB,DO,Average Typical Weekday,6:00 AM,11:35 PM
3095,County of Lebanon Transit Authority,Full Reporter,Urban,MB,DO,Average Typical Saturday,7:30 AM,11:35 PM
3095,County of Lebanon Transit Authority,Full Reporter,Urban,MB,DO,Average Typical Sunday,,
3095,County of Lebanon Transit Authority,Full Reporter,Urban,MB,DO,Annual Total,,
3096,The Tri-County Council for the Lower Eastern Shore of Maryland,Full Reporter,Urban,DR,DO,Average Weekday - AM Peak,,
3096,The Tri-County Council for the Lower Eastern Shore of Maryland,Full Reporter,Urban,DR,DO,Average Weekday - Midday,,
3096,The Tri-County Council for the Lower Eastern Shore of Maryland,Full Reporter,Urban,DR,DO,Average Weekday - PM Peak,,
3096,The Tri-County Council for the Lower Eastern Shore of Maryland,Full Reporter,Urban,DR,DO,Average Weekday - Other,,
3096,The Tri-County Council for the Lower Eastern Shore of Maryland,Full Reporter,Urban,DR,DO,Average Typical Weekday,5:00 AM,7:30 PM
3096,The Tri-County Council for the Lower Eastern Shore of Maryland,Full Reporter,Urban,DR,DO,Average Typical Saturday,6:30 AM,6:00 PM
3096,The Tri-County Council for the Lower Eastern Shore of Maryland,Full Reporter,Urban,DR,DO,Average Typical Sunday,6:30 AM,6:00 PM
3096,The Tri-County Council for the Lower Eastern Shore of Maryland,Full Reporter,Urban,DR,DO,Annual Total,,
3096,The Tri-County Council for the Lower Eastern Shore of Maryland,Full Reporter,Urban,MB,DO,Average Weekday - AM Peak,6:00 AM,10:00 AM
3096,The Tri-County Council for the Lower Eastern Shore of Maryland,Full Reporter,Urban,MB,DO,Average Weekday - Midday,10:00 AM,2:00 PM
3096,The Tri-County Council for the Lower Eastern Shore of Maryland,Full Reporter,Urban,MB,DO,Average Weekday - PM Peak,2:00 PM,7:00 PM
3096,The Tri-County Council for the Lower Eastern Shore of Maryland,Full Reporter,Urban,MB,DO,Average Weekday - Other,,
3096,The Tri-County Council for the Lower Eastern Shore of Maryland,Full Reporter,Urban,MB,DO,Average Typical Weekday,5:30 AM,12:00 AM
3096,The Tri-County Council for the Lower Eastern Shore of Maryland,Full Reporter,Urban,MB,DO,Average Typical Saturday,4:45 AM,12:30 AM
3096,The Tri-County Council for the Lower Eastern Shore of Maryland,Full Reporter,Urban,MB,DO,Average Typical Sunday,4:45 AM,12:30 AM
3096,The Tri-County Council for the Lower Eastern Shore of Maryland,Full Reporter,Urban,MB,DO,Annual Total,,
3099,City of Winchester,Reduced Reporter,Urban,DR,DO,Annual Total,,
3099,City of Winchester,Reduced Reporter,Urban,MB,DO,Annual Total,,
3106,National Capital Region Transportation Planning Board,Reduced Reporter,Urban,VP,PT,Annual Total,,
3107,West Virginia University - Morgantown Personal Rapid Transit,Full Reporter,Urban,MG,DO,Average Weekday - AM Peak,8:00 AM,10:00 AM
3107,West Virginia University - Morgantown Personal Rapid Transit,Full Reporter,Urban,MG,DO,Average Weekday - Midday,10:00 AM,1:00 PM
3107,West Virginia University - Morgantown Personal Rapid Transit,Full Reporter,Urban,MG,DO,Average Weekday - PM Peak,1:00 PM,3:30 PM
3107,West Virginia University - Morgantown Personal Rapid Transit,Full Reporter,Urban,MG,DO,Average Weekday - Other,,
3107,West Virginia University - Morgantown Personal Rapid Transit,Full Reporter,Urban,MG,DO,Average Typical Weekday,6:30 AM,10:15 PM
3107,West Virginia University - Morgantown Personal Rapid Transit,Full Reporter,Urban,MG,DO,Average Typical Saturday,9:30 AM,5:00 PM
3107,West Virginia University - Morgantown Personal Rapid Transit,Full Reporter,Urban,MG,DO,Average Typical Sunday,,
3107,West Virginia University - Morgantown Personal Rapid Transit,Full Reporter,Urban,MG,DO,Annual Total,,
3108,Cecil County Government - SSCT,Reduced Reporter,Urban,DR,DO,Annual Total,,
3108,Cecil County Government - SSCT,Reduced Reporter,Urban,MB,DO,Annual Total,,
3109,St. Mary's County Government ,Reduced Reporter,Urban,DR,DO,Annual Total,,
3109,St. Mary's County Government ,Reduced Reporter,Urban,MB,DO,Annual Total,,
3111,Washington County Transportation Authority,Full Reporter,Urban,DR,PT,Average Weekday - AM Peak,,
3111,Washington County Transportation Authority,Full Reporter,Urban,DR,PT,Average Weekday - Midday,,
3111,Washington County Transportation Authority,Full Reporter,Urban,DR,PT,Average Weekday - PM Peak,,
3111,Washington County Transportation Authority,Full Reporter,Urban,DR,PT,Average Weekday - Other,,
3111,Washington County Transportation Authority,Full Reporter,Urban,DR,PT,Average Typical Weekday,6:00 AM,8:00 PM
3111,Washington County Transportation Authority,Full Reporter,Urban,DR,PT,Average Typical Saturday,6:00 AM,8:00 PM
3111,Washington County Transportation Authority,Full Reporter,Urban,DR,PT,Average Typical Sunday,,
3111,Washington County Transportation Authority,Full Reporter,Urban,DR,PT,Annual Total,,
3111,Washington County Transportation Authority,Full Reporter,Urban,MB,PT,Average Weekday - AM Peak,4:45 AM,10:00 AM
3111,Washington County Transportation Authority,Full Reporter,Urban,MB,PT,Average Weekday - Midday,10:00 AM,2:00 PM
3111,Washington County Transportation Authority,Full Reporter,Urban,MB,PT,Average Weekday - PM Peak,2:00 PM,7:45 PM
3111,Washington County Transportation Authority,Full Reporter,Urban,MB,PT,Average Weekday - Other,,
3111,Washington County Transportation Authority,Full Reporter,Urban,MB,PT,Average Typical Weekday,4:45 AM,7:45 PM
3111,Washington County Transportation Authority,Full Reporter,Urban,MB,PT,Average Typical Saturday,8:29 AM,6:00 PM
3111,Washington County Transportation Authority,Full Reporter,Urban,MB,PT,Average Typical Sunday,,
3111,Washington County Transportation Authority,Full Reporter,Urban,MB,PT,Annual Total,,
3112,DDOT - Progressive Transportation Services Administration,Full Reporter,Urban,MB,PT,Average Weekday - AM Peak,5:25 AM,
3112,DDOT - Progressive Transportation Services Administration,Full Reporter,Urban,MB,PT,Average Weekday - Midday,,
3112,DDOT - Progressive Transportation Services Administration,Full Reporter,Urban,MB,PT,Average Weekday - PM Peak,,12:30 AM
3112,DDOT - Progressive Transportation Services Administration,Full Reporter,Urban,MB,PT,Average Weekday - Other,,
3112,DDOT - Progressive Transportation Services Administration,Full Reporter,Urban,MB,PT,Average Typical Weekday,5:25 AM,12:30 AM
3112,DDOT - Progressive Transportation Services Administration,Full Reporter,Urban,MB,PT,Average Typical Saturday,6:25 AM,3:50 AM
3112,DDOT - Progressive Transportation Services Administration,Full Reporter,Urban,MB,PT,Average Typical Sunday,6:25 AM,12:30 AM
3112,DDOT - Progressive Transportation Services Administration,Full Reporter,Urban,MB,PT,Annual Total,,
3112,DDOT - Progressive Transportation Services Administration,Full Reporter,Urban,SR,PT,Average Weekday - AM Peak,5:05 AM,
3112,DDOT - Progressive Transportation Services Administration,Full Reporter,Urban,SR,PT,Average Weekday - Midday,,
3112,DDOT - Progressive Transportation Services Administration,Full Reporter,Urban,SR,PT,Average Weekday - PM Peak,,12:46 AM
3112,DDOT - Progressive Transportation Services Administration,Full Reporter,Urban,SR,PT,Average Weekday - Other,,
3112,DDOT - Progressive Transportation Services Administration,Full Reporter,Urban,SR,PT,Average Typical Weekday,5:05 AM,12:46 AM
3112,DDOT - Progressive Transportation Services Administration,Full Reporter,Urban,SR,PT,Average Typical Saturday,7:05 AM,2:46 AM
3112,DDOT - Progressive Transportation Services Administration,Full Reporter,Urban,SR,PT,Average Typical Sunday,7:05 AM,12:46 AM
3112,DDOT - Progressive Transportation Services Administration,Full Reporter,Urban,SR,PT,Annual Total,,
3R06-002,District Three Governmental Cooperative,Reduced Reporter,Urban,DR,DO,Annual Total,,
3R03-018,Anne Arundel County,Full Reporter,Urban,DR,PT,Average Weekday - AM Peak,,
3R03-018,Anne Arundel County,Full Reporter,Urban,DR,PT,Average Weekday - Midday,,
3R03-018,Anne Arundel County,Full Reporter,Urban,DR,PT,Average Weekday - PM Peak,,
3R03-018,Anne Arundel County,Full Reporter,Urban,DR,PT,Average Weekday - Other,,
3R03-018,Anne Arundel County,Full Reporter,Urban,DR,PT,Average Typical Weekday,,
3R03-018,Anne Arundel County,Full Reporter,Urban,DR,PT,Average Typical Saturday,,
3R03-018,Anne Arundel County,Full Reporter,Urban,DR,PT,Average Typical Sunday,,
3R03-018,Anne Arundel County,Full Reporter,Urban,DR,PT,Annual Total,,
3R03-018,Anne Arundel County,Full Reporter,Urban,MB,PT,Average Weekday - AM Peak,6:15 AM,9:00 AM
3R03-018,Anne Arundel County,Full Reporter,Urban,MB,PT,Average Weekday - Midday,9:00 AM,3:00 PM
3R03-018,Anne Arundel County,Full Reporter,Urban,MB,PT,Average Weekday - PM Peak,3:00 PM,6:00 PM
3R03-018,Anne Arundel County,Full Reporter,Urban,MB,PT,Average Weekday - Other,,
3R03-018,Anne Arundel County,Full Reporter,Urban,MB,PT,Average Typical Weekday,6:15 AM,11:55 PM
3R03-018,Anne Arundel County,Full Reporter,Urban,MB,PT,Average Typical Saturday,12:00 AM,11:00 PM
3R03-018,Anne Arundel County,Full Reporter,Urban,MB,PT,Average Typical Sunday,9:00 AM,9:50 PM
3R03-018,Anne Arundel County,Full Reporter,Urban,MB,PT,Annual Total,,
3R03-005,"Board of County Commissioners of Calvert County, Maryland",Reduced Reporter,Urban,DR,DO,Annual Total,,
3R03-005,"Board of County Commissioners of Calvert County, Maryland",Reduced Reporter,Urban,MB,DO,Annual Total,,
3R04-012,Monroe County Transportation  Authority,Full Reporter,Urban,DR,DO,Average Weekday - AM Peak,,
3R04-012,Monroe County Transportation  Authority,Full Reporter,Urban,DR,DO,Average Weekday - Midday,,
